ItemGroup,Item,Site,Item_location,Family_Code,Week,Year,Week_Year,Demand,Prod_Start,POs,R_Create_Date,Receipts,Inventory_PO,Inventory_R,Demand_I,Demand_R,Demand_RI,Inventory_D,Inventory,Transfer_In,Transfer_Out,SS_Weeks,WOS,Sim_Inv,Sim_WOS,VendorId,Week_Date
WBE,20069559003,3010,20069559003_3010,2505E,11,2024,11_2024,1,0,0,null,0,6,0,0,0,0,0,6,0,0,4,6,6,6,20008777,3/17/2024
WBE,20069559003,3220,20069559003_3220,2505E,11,2024,11_2024,1,0,0,null,0,9,0,0,0,0,0,9,0,0,4,9,9,9,20008777,3/17/2024
WBE,20069559003,3210,20069559003_3210,2505E,11,2024,11_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,3/17/2024
WBE,20069559006,3010,20069559006_3010,2505E,11,2024,11_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,3/17/2024
WBE,20069559007,3220,20069559007_3220,2505E,11,2024,11_2024,1,0,0,null,0,6,0,0,0,0,0,6,0,0,4,6,6,6,20008777,3/17/2024
WBE,20069559003,3000,20069559003_3000,2505E,11,2024,11_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,3/17/2024
WBE,20069559007,3010,20069559007_3010,2505E,11,2024,11_2024,1,0,0,null,0,35,0,0,0,0,0,35,0,1,4,35,36,36,20008777,3/17/2024
WBE,20069559007,3200,20069559007_3200,2505E,11,2024,11_2024,1,0,0,null,0,7,0,0,0,0,0,7,0,0,4,7,7,7,20008777,3/17/2024
WBE,20069559007,3210,20069559007_3210,2505E,11,2024,11_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-1,-1,20008777,3/17/2024
WBE,20069559007,3000,20069559007_3000,2505E,11,2024,11_2024,1,0,0,null,0,19,0,0,0,0,0,19,0,0,4,19,19,19,20008777,3/17/2024
WBE,20069559006,3000,20069559006_3000,2505E,11,2024,11_2024,1,0,0,null,0,17,0,0,0,0,0,17,0,0,4,17,17,17,20008777,3/17/2024
WBE,20069559003,3200,20069559003_3200,2505E,11,2024,11_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,3/17/2024
WBE,20069559006,3200,20069559006_3200,2505E,12,2024,12_2024,1,0,0,null,0,40,0,0,0,0,0,40,0,1,5,40,41,41,20008777,3/24/2024
WBE,20069559006,3220,20069559006_3220,2505E,12,2024,12_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-1,-1,20008777,3/24/2024
WBE,20069559006,3210,20069559006_3210,2505E,12,2024,12_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,3/24/2024
WBE,20069559003,3010,20069559003_3010,2505E,12,2024,12_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,3/24/2024
WBE,20069559003,3220,20069559003_3220,2505E,12,2024,12_2024,1,0,0,null,0,8,0,0,0,0,0,8,0,0,4,8,8,8,20008777,3/24/2024
WBE,20069559003,3210,20069559003_3210,2505E,12,2024,12_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,3/24/2024
WBE,20069559006,3010,20069559006_3010,2505E,12,2024,12_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,3/24/2024
WBE,20069559007,3220,20069559007_3220,2505E,12,2024,12_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,3/24/2024
WBE,20069559003,3000,20069559003_3000,2505E,12,2024,12_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,3/24/2024
WBE,20069559007,3010,20069559007_3010,2505E,12,2024,12_2024,1,0,0,null,0,33,0,0,0,0,0,33,0,1,4,33,35,35,20008777,3/24/2024
WBE,20069559007,3200,20069559007_3200,2505E,12,2024,12_2024,1,0,0,11/10/2023,23,6,0,0,0,0,0,6,0,0,4,6,29,29,20008777,3/24/2024
WBE,20069559007,3210,20069559007_3210,2505E,12,2024,12_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-2,-2,20008777,3/24/2024
WBE,20069559007,3000,20069559007_3000,2505E,12,2024,12_2024,1,0,0,null,0,18,0,0,0,0,0,18,0,0,4,18,18,18,20008777,3/24/2024
WBE,20069559006,3000,20069559006_3000,2505E,12,2024,12_2024,1,0,0,null,0,16,0,0,0,0,0,16,0,0,4,16,16,16,20008777,3/24/2024
WBE,20069559003,3200,20069559003_3200,2505E,12,2024,12_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,3/24/2024
WBE,20069559006,3200,20069559006_3200,2505E,13,2024,13_2024,1,0,0,null,0,38,0,0,0,0,0,38,0,1,5,38,40,40,20008777,3/31/2024
WBE,20069559006,3220,20069559006_3220,2505E,13,2024,13_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-2,-2,20008777,3/31/2024
WBE,20069559006,3210,20069559006_3210,2505E,13,2024,13_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,3/31/2024
WBE,20069559003,3010,20069559003_3010,2505E,13,2024,13_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,3/31/2024
WBE,20069559003,3220,20069559003_3220,2505E,13,2024,13_2024,1,0,0,null,0,7,0,0,0,0,0,7,0,0,4,7,7,7,20008777,3/31/2024
WBE,20069559003,3210,20069559003_3210,2505E,13,2024,13_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,3/31/2024
WBE,20069559006,3010,20069559006_3010,2505E,13,2024,13_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,3/31/2024
WBE,20069559007,3220,20069559007_3220,2505E,13,2024,13_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,3/31/2024
WBE,20069559003,3000,20069559003_3000,2505E,13,2024,13_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,3/31/2024
WBE,20069559007,3010,20069559007_3010,2505E,13,2024,13_2024,1,0,0,null,0,31,0,0,0,0,0,31,0,1,4,31,34,34,20008777,3/31/2024
WBE,20069559007,3200,20069559007_3200,2505E,13,2024,13_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,28,28,20008777,3/31/2024
WBE,20069559007,3210,20069559007_3210,2505E,13,2024,13_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-3,-3,20008777,3/31/2024
WBE,20069559007,3000,20069559007_3000,2505E,13,2024,13_2024,1,0,0,null,0,17,0,0,0,0,0,17,0,0,4,17,17,17,20008777,3/31/2024
WBE,20069559006,3000,20069559006_3000,2505E,13,2024,13_2024,1,0,0,null,0,15,0,0,0,0,0,15,0,0,4,15,15,15,20008777,3/31/2024
WBE,20069559003,3200,20069559003_3200,2505E,13,2024,13_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,3/31/2024
WBE,20069559006,3200,20069559006_3200,2505E,14,2024,14_2024,1,0,0,null,0,36,0,0,0,0,0,36,0,1,5,36,39,39,20008777,4/7/2024
WBE,20069559006,3220,20069559006_3220,2505E,14,2024,14_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-3,-3,20008777,4/7/2024
WBE,20069559006,3210,20069559006_3210,2505E,14,2024,14_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/7/2024
WBE,20069559003,3010,20069559003_3010,2505E,14,2024,14_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/7/2024
WBE,20069559003,3220,20069559003_3220,2505E,14,2024,14_2024,1,0,0,null,0,6,0,0,0,0,0,6,0,0,4,6,6,6,20008777,4/7/2024
WBE,20069559003,3210,20069559003_3210,2505E,14,2024,14_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,4/7/2024
WBE,20069559006,3010,20069559006_3010,2505E,14,2024,14_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,4/7/2024
WBE,20069559007,3220,20069559007_3220,2505E,14,2024,14_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/7/2024
WBE,20069559003,3000,20069559003_3000,2505E,14,2024,14_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/7/2024
WBE,20069559007,3010,20069559007_3010,2505E,14,2024,14_2024,1,0,0,null,0,29,0,0,0,0,0,29,0,1,4,29,33,33,20008777,4/7/2024
WBE,20069559007,3200,20069559007_3200,2505E,14,2024,14_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,27,27,20008777,4/7/2024
WBE,20069559007,3210,20069559007_3210,2505E,14,2024,14_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-4,-4,20008777,4/7/2024
WBE,20069559007,3000,20069559007_3000,2505E,14,2024,14_2024,1,0,0,null,0,16,0,0,0,0,0,16,0,0,4,16,16,16,20008777,4/7/2024
WBE,20069559006,3000,20069559006_3000,2505E,14,2024,14_2024,1,0,0,11/15/2023,6,14,0,0,0,0,0,14,0,0,4,14,20,20,20008777,4/7/2024
WBE,20069559003,3200,20069559003_3200,2505E,14,2024,14_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,4/7/2024
WBE,20069559006,3200,20069559006_3200,2505E,15,2024,15_2024,1,0,0,null,0,34,0,0,0,0,0,34,0,1,5,34,38,38,20008777,4/14/2024
WBE,20069559006,3220,20069559006_3220,2505E,15,2024,15_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-4,-4,20008777,4/14/2024
WBE,20069559006,3210,20069559006_3210,2505E,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,4/14/2024
WBE,20069559003,3010,20069559003_3010,2505E,15,2024,15_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,4/14/2024
WBE,20069559003,3220,20069559003_3220,2505E,15,2024,15_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,4/14/2024
WBE,20069559003,3210,20069559003_3210,2505E,15,2024,15_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,4/14/2024
WBE,20069559006,3010,20069559006_3010,2505E,15,2024,15_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-7,-7,20008777,4/14/2024
WBE,20069559007,3220,20069559007_3220,2505E,15,2024,15_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,4/14/2024
WBE,20069559003,3000,20069559003_3000,2505E,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,4/14/2024
WBE,20069559007,3010,20069559007_3010,2505E,15,2024,15_2024,1,0,0,null,0,27,0,0,0,0,0,27,0,1,4,27,32,32,20008777,4/14/2024
WBE,20069559007,3200,20069559007_3200,2505E,15,2024,15_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,26,26,20008777,4/14/2024
WBE,20069559007,3210,20069559007_3210,2505E,15,2024,15_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-5,-5,20008777,4/14/2024
WBE,20069559007,3000,20069559007_3000,2505E,15,2024,15_2024,1,0,0,null,0,15,0,0,0,0,0,15,0,0,4,15,15,15,20008777,4/14/2024
WBE,20069559006,3000,20069559006_3000,2505E,15,2024,15_2024,1,0,0,null,0,13,0,0,0,0,0,13,0,0,4,13,19,19,20008777,4/14/2024
WBE,20069559003,3200,20069559003_3200,2505E,15,2024,15_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,4/14/2024
WBE,20069559006,3200,20069559006_3200,2505E,16,2024,16_2024,1,0,0,null,0,32,0,0,0,0,0,32,0,1,5,32,37,37,20008777,4/21/2024
WBE,20069559006,3220,20069559006_3220,2505E,16,2024,16_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-5,-5,20008777,4/21/2024
WBE,20069559006,3210,20069559006_3210,2505E,16,2024,16_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-7,-7,20008777,4/21/2024
WBE,20069559003,3010,20069559003_3010,2505E,16,2024,16_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,4/21/2024
WBE,20069559003,3220,20069559003_3220,2505E,16,2024,16_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,4/21/2024
WBE,20069559003,3210,20069559003_3210,2505E,16,2024,16_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-2,-2,20008777,4/21/2024
WBE,20069559006,3010,20069559006_3010,2505E,16,2024,16_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,-8,-8,20008777,4/21/2024
WBE,20069559007,3220,20069559007_3220,2505E,16,2024,16_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,4/21/2024
WBE,20069559003,3000,20069559003_3000,2505E,16,2024,16_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-7,-7,20008777,4/21/2024
WBE,20069559007,3010,20069559007_3010,2505E,16,2024,16_2024,1,0,0,null,0,25,0,0,0,0,0,25,0,1,4,25,31,31,20008777,4/21/2024
WBE,20069559007,3200,20069559007_3200,2505E,16,2024,16_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,25,25,20008777,4/21/2024
WBE,20069559007,3210,20069559007_3210,2505E,16,2024,16_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-6,-6,20008777,4/21/2024
WBE,20069559007,3000,20069559007_3000,2505E,16,2024,16_2024,1,0,0,null,0,14,0,0,0,0,0,14,0,0,4,14,14,14,20008777,4/21/2024
WBE,20069559006,3000,20069559006_3000,2505E,16,2024,16_2024,1,0,0,null,0,12,0,0,0,0,0,12,0,0,4,12,18,18,20008777,4/21/2024
WBE,20069559003,3200,20069559003_3200,2505E,16,2024,16_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/21/2024
WBE,20069559006,3200,20069559006_3200,2505E,17,2024,17_2024,1,0,0,null,0,29,0,0,0,0,0,29,0,2,5,29,36,36,20008777,4/28/2024
WBE,20069559006,3220,20069559006_3220,2505E,17,2024,17_2024,1,0,0,null,0,1,0,0,0,0,0,1,2,0,4,1,-6,-6,20008777,4/28/2024
WBE,20069559006,3210,20069559006_3210,2505E,17,2024,17_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,-8,-8,20008777,4/28/2024
WBE,20069559003,3010,20069559003_3010,2505E,17,2024,17_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,4/28/2024
WBE,20069559003,3220,20069559003_3220,2505E,17,2024,17_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/28/2024
WBE,20069559003,3210,20069559003_3210,2505E,17,2024,17_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,4/28/2024
WBE,20069559006,3010,20069559006_3010,2505E,17,2024,17_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-9,-9,-9,20008777,4/28/2024
WBE,20069559007,3220,20069559007_3220,2505E,17,2024,17_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20008777,4/28/2024
WBE,20069559003,3000,20069559003_3000,2505E,17,2024,17_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,-8,-8,20008777,4/28/2024
WBE,20069559007,3010,20069559007_3010,2505E,17,2024,17_2024,1,0,0,null,0,22,0,0,0,0,0,22,0,2,4,22,30,30,20008777,4/28/2024
WBE,20069559007,3200,20069559007_3200,2505E,17,2024,17_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,24,24,20008777,4/28/2024
WBE,20069559007,3210,20069559007_3210,2505E,17,2024,17_2024,1,0,0,null,0,1,0,0,0,0,0,1,2,0,4,1,-7,-7,20008777,4/28/2024
WBE,20069559007,3000,20069559007_3000,2505E,17,2024,17_2024,1,0,0,null,0,13,0,0,0,0,0,13,0,0,4,13,13,13,20008777,4/28/2024
WBE,20069559006,3000,20069559006_3000,2505E,17,2024,17_2024,1,0,0,null,0,11,0,0,0,0,0,11,0,0,4,11,17,17,20008777,4/28/2024
WBE,20069559003,3200,20069559003_3200,2505E,17,2024,17_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-6,-6,20008777,4/28/2024
WBE,20069559006,3200,20069559006_3200,2505E,18,2024,18_2024,1,0,0,null,0,28,0,0,0,0,0,28,0,0,5,28,35,35,20008777,5/5/2024
WBE,20069559006,3220,20069559006_3220,2505E,18,2024,18_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,-7,-7,20008777,5/5/2024
WBE,20069559006,3210,20069559006_3210,2505E,18,2024,18_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-9,-9,-9,20008777,5/5/2024
WBE,20069559003,3010,20069559003_3010,2505E,18,2024,18_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,5/5/2024
WBE,20069559003,3220,20069559003_3220,2505E,18,2024,18_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,5/5/2024
WBE,20069559003,3210,20069559003_3210,2505E,18,2024,18_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,5/5/2024
WBE,20069559006,3010,20069559006_3010,2505E,18,2024,18_2024,1,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-10,-10,-10,20008777,5/5/2024
WBE,20069559007,3220,20069559007_3220,2505E,18,2024,18_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-1,-1,20008777,5/5/2024
WBE,20069559003,3000,20069559003_3000,2505E,18,2024,18_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-9,-9,-9,20008777,5/5/2024
WBE,20069559007,3010,20069559007_3010,2505E,18,2024,18_2024,1,0,0,null,0,21,0,0,0,0,0,21,0,0,4,21,29,29,20008777,5/5/2024
WBE,20069559007,3200,20069559007_3200,2505E,18,2024,18_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,23,23,20008777,5/5/2024
WBE,20069559007,3210,20069559007_3210,2505E,18,2024,18_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,-8,-8,20008777,5/5/2024
WBE,20069559007,3000,20069559007_3000,2505E,18,2024,18_2024,1,0,0,null,0,12,0,0,0,0,0,12,0,0,4,12,12,12,20008777,5/5/2024
WBE,20069559006,3000,20069559006_3000,2505E,18,2024,18_2024,1,0,0,null,0,10,0,0,0,0,0,10,0,0,4,10,16,16,20008777,5/5/2024
WBE,20069559003,3200,20069559003_3200,2505E,18,2024,18_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-7,-7,20008777,5/5/2024
FEBG,20068310003,3220,20068310003_3220,900E,9,2024,9_2024,2,0,0,null,0,8,0,0,0,0,0,8,0,0,5,4,8,4,20008777,3/3/2024
FEBG,20068310003,3010,20068310003_3010,900E,9,2024,9_2024,2,0,0,null,0,1,0,0,0,0,0,1,0,0,5,0.5,1,0.5,20008777,3/3/2024
FEBG,20068310003,3210,20068310003_3210,900E,9,2024,9_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,5,-1,-1,-1,20008777,3/3/2024
FEBG,20068310003,3200,20068310003_3200,900E,9,2024,9_2024,3,0,0,null,0,24,0,0,0,0,0,24,0,0,6,10.43,24,10.43,20008777,3/3/2024
FEBG,20068310003,3000,20068310003_3000,900E,9,2024,9_2024,2,0,0,null,0,1,0,0,0,0,0,1,0,0,5,0.64,1,0.64,20008777,3/3/2024
FEBG,20068310003,3220,20068310003_3220,900E,10,2024,10_2024,2,0,0,null,0,6,0,0,0,0,0,6,0,0,5,3,6,3,20008777,3/10/2024
FEBG,20068310003,3010,20068310003_3010,900E,10,2024,10_2024,2,0,0,null,0,-1,0,0,0,0,0,-1,0,0,5,-0.5,-1,-0.5,20008777,3/10/2024
FEBG,20068310003,3210,20068310003_3210,900E,10,2024,10_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,5,-2,-2,-2,20008777,3/10/2024
FEBG,20068310003,3200,20068310003_3200,900E,10,2024,10_2024,3,0,0,null,0,21,0,0,0,0,0,21,0,0,6,9.55,21,9.55,20008777,3/10/2024
FEBG,20068310003,3000,20068310003_3000,900E,10,2024,10_2024,2,0,0,null,0,-1,0,0,0,0,0,-1,0,0,5,-0.64,-1,-0.64,20008777,3/10/2024
FEBG,20068310003,3220,20068310003_3220,900E,11,2024,11_2024,2,0,0,null,0,4,0,0,0,0,0,4,0,0,5,2,4,2,20008777,3/17/2024
FEBG,20068310003,3010,20068310003_3010,900E,11,2024,11_2024,2,0,0,null,0,-3,0,0,0,0,0,-3,0,0,5,-1.5,-3,-1.5,20008777,3/17/2024
FEBG,20068310003,3210,20068310003_3210,900E,11,2024,11_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,5,-3,-3,-3,20008777,3/17/2024
FEBG,20068310003,3200,20068310003_3200,900E,11,2024,11_2024,3,0,0,null,0,18,0,0,0,0,0,18,0,0,6,8.18,18,8.18,20008777,3/17/2024
FEBG,20068310003,3000,20068310003_3000,900E,11,2024,11_2024,2,0,0,null,0,-3,0,0,0,0,0,-3,0,0,5,-1.93,-3,-1.93,20008777,3/17/2024
FEBG,20068310003,3220,20068310003_3220,900E,12,2024,12_2024,2,0,0,null,0,2,0,0,0,0,0,2,0,0,5,1,2,1,20008777,3/24/2024
FEBG,20068310003,3010,20068310003_3010,900E,12,2024,12_2024,2,0,0,null,0,-5,0,0,0,0,0,-5,0,0,5,-2.5,-5,-2.5,20008777,3/24/2024
FEBG,20068310003,3210,20068310003_3210,900E,12,2024,12_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,5,-4,-4,-4,20008777,3/24/2024
FEBG,20068310003,3200,20068310003_3200,900E,12,2024,12_2024,3,0,0,null,0,15,0,0,0,0,0,15,0,0,6,6.82,15,6.82,20008777,3/24/2024
FEBG,20068310003,3000,20068310003_3000,900E,12,2024,12_2024,2,0,0,null,0,-5,0,0,0,0,0,-5,0,0,5,-3.21,-5,-3.21,20008777,3/24/2024
FEBG,20068310003,3220,20068310003_3220,900E,13,2024,13_2024,2,0,0,null,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20008777,3/31/2024
FEBG,20068310003,3010,20068310003_3010,900E,13,2024,13_2024,2,0,0,null,0,-7,0,0,0,0,0,-7,0,0,5,-3.5,-7,-3.5,20008777,3/31/2024
FEBG,20068310003,3210,20068310003_3210,900E,13,2024,13_2024,1,0,0,11/15/2023,32,-5,0,0,0,0,0,-5,0,0,5,-5,27,27,20008777,3/31/2024
FEBG,20068310003,3200,20068310003_3200,900E,13,2024,13_2024,2,0,0,null,0,13,0,0,0,0,0,13,0,0,6,5.65,13,5.65,20008777,3/31/2024
FEBG,20068310003,3000,20068310003_3000,900E,13,2024,13_2024,1,0,0,10/19/2023,28,-6,0,0,0,0,0,-6,0,0,5,-3.6,22,13.2,20008777,3/31/2024
FEBG,20068310003,3220,20068310003_3220,900E,14,2024,14_2024,2,0,0,null,0,-2,0,0,0,0,0,-2,0,0,5,-1,-2,-1,20008777,4/7/2024
FEBG,20068310003,3010,20068310003_3010,900E,14,2024,14_2024,2,0,0,null,0,-9,0,0,0,0,0,-9,0,0,5,-4.5,-9,-4.5,20008777,4/7/2024
FEBG,20068310003,3210,20068310003_3210,900E,14,2024,14_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,5,-6,26,26,20008777,4/7/2024
FEBG,20068310003,3200,20068310003_3200,900E,14,2024,14_2024,2,0,0,null,0,11,0,0,0,0,0,11,0,0,6,4.58,11,4.58,20008777,4/7/2024
FEBG,20068310003,3000,20068310003_3000,900E,14,2024,14_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,5,-3.94,21,11.81,20008777,4/7/2024
FEBG,20068310003,3220,20068310003_3220,900E,15,2024,15_2024,2,0,0,null,0,-4,0,0,0,0,0,-4,0,0,5,-2,-4,-2,20008777,4/14/2024
FEBG,20068310003,3010,20068310003_3010,900E,15,2024,15_2024,2,0,0,null,0,-11,0,0,0,0,0,-11,0,0,5,-5.5,-11,-5.5,20008777,4/14/2024
FEBG,20068310003,3210,20068310003_3210,900E,15,2024,15_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,5,-7,25,25,20008777,4/14/2024
FEBG,20068310003,3200,20068310003_3200,900E,15,2024,15_2024,2,0,0,null,0,9,0,0,0,0,0,9,0,0,6,3.6,9,3.6,20008777,4/14/2024
FEBG,20068310003,3000,20068310003_3000,900E,15,2024,15_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,5,-4.24,20,10.59,20008777,4/14/2024
FEBG,20068310003,3220,20068310003_3220,900E,16,2024,16_2024,2,0,0,null,0,-6,0,0,0,0,0,-6,0,0,5,-3,-6,-3,20008777,4/21/2024
FEBG,20068310003,3010,20068310003_3010,900E,16,2024,16_2024,2,0,0,null,0,-13,0,0,0,0,0,-13,0,0,5,-6.5,-13,-6.5,20008777,4/21/2024
FEBG,20068310003,3210,20068310003_3210,900E,16,2024,16_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,5,-8,24,24,20008777,4/21/2024
FEBG,20068310003,3200,20068310003_3200,900E,16,2024,16_2024,2,0,0,null,0,7,0,0,0,0,0,7,0,0,6,2.8,7,2.8,20008777,4/21/2024
FEBG,20068310003,3000,20068310003_3000,900E,16,2024,16_2024,1,0,0,11/15/2023,32,-9,0,0,0,0,0,-9,0,0,5,-4.5,51,25.5,20008777,4/21/2024
FEBG,20068310003,3220,20068310003_3220,900E,17,2024,17_2024,2,0,0,null,0,-8,0,0,0,0,0,-8,0,0,5,-4,-8,-4,20008777,4/28/2024
FEBG,20068310003,3010,20068310003_3010,900E,17,2024,17_2024,2,0,0,null,0,-15,0,0,0,0,0,-15,0,0,5,-7.5,-15,-7.5,20008777,4/28/2024
FEBG,20068310003,3210,20068310003_3210,900E,17,2024,17_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,5,-9,23,23,20008777,4/28/2024
FEBG,20068310003,3200,20068310003_3200,900E,17,2024,17_2024,2,0,0,null,0,5,0,0,0,0,0,5,0,0,6,2,5,2,20008777,4/28/2024
FEBG,20068310003,3000,20068310003_3000,900E,17,2024,17_2024,2,0,0,null,0,-11,0,0,0,0,0,-11,0,0,5,-5.5,49,24.5,20008777,4/28/2024
FEBG,20068310003,3220,20068310003_3220,900E,18,2024,18_2024,2,0,0,null,0,-10,0,0,0,0,0,-10,0,0,5,-5,-10,-5,20008777,5/5/2024
FEBG,20068310003,3010,20068310003_3010,900E,18,2024,18_2024,2,0,0,null,0,-17,0,0,0,0,0,-17,0,0,5,-8.5,-17,-8.5,20008777,5/5/2024
